Book ID (Isbn-13),Average Rating,Ratings Count,Text Review Count
9780385339704,4,340714,1942
9780316154970,4.34,2023,83
9780316734950,4.12,36333,1511
9780446607278,4.18,33730,1309
9780316614566,4.49,2026,27
9780446699556,4.13,29913,1282
9780446690454,4.2,64309,2025
9780446611626,3.96,26998,828
9780446612739,4.1,125864,3198
9781853261404,3.96,117,11
9780425213100,3.83,13896,537
9780393050578,3.94,421,70
9780671722876,4.25,701,41
9780425196991,3.87,12212,367
9780375509179,4.01,111,13
9780300085068,4.25,104,6
9780674637122,4.3,613,25
9780553804324,4.16,26891,1501
9780553584530,3.96,44349,1850
9780553578683,4.16,24599,518
9780393320039,4.11,2316,204
9780679734031,4,5019,408
9780811216371,3.88,843,61
9780393312874,3.82,49,8
9780878054893,4,0,0
9781593080648,4.36,66382,109
9781883011383,4.41,170,13
9780805208733,4.35,168,12
9780805208863,3.95,529,37
9781593081805,4.03,132,19
9780684194264,4.03,61,6
9780671684020,3.72,1399,49
9780851703688,3.89,475,23
9780679772552,3.87,281,18
9780679410430,3.89,1965,295
9780141186184,4.09,282,37
9780486431680,4.05,28153,1372
9781557131775,3.74,47,7
9780285647879,3.96,696,25
9780141180670,3.9,5833,255
9781931243193,3.77,129,8
9780970312556,3.6,86,8
9780671519162,3.76,149,2
9780762427321,4.2,4151,33
9780847827374,4.32,661,20
9780425165584,4.18,22863,491
9780060933159,4.03,8829,157
9780060933166,4.05,25955,518
9780060596385,4.2,12118,292
9780061094156,4.42,2583,30
9780006482642,3.75,3942,106
9780743417341,3.96,6294,111
9780819564528,4.09,941,49
9780375757181,3.86,29586,981
9780393927870,3.86,44,5
9780553527407,4,662,23
9780671046170,3.92,6221,155
9780743520058,3.69,2824,140
9788401474729,3.6,336,37
9780451821287,3.64,3551,33
9780425134351,4.14,170797,984
9780765300355,3.92,339,25
9780446390576,4.17,3162,28
9780451213594,3.93,1430,42
9780831727529,3.51,117178,2678
9780743267533,3.83,4321,164
9788408042433,4.13,12,1
9788497594295,4,79,11
9788427011502,3.78,91,22
9780786890439,3.67,7852,352
9780679740131,3.7,339,21
9780394299037,3.77,801,44
9780670776054,4.07,3231,72
9780609810873,3.88,353,29
9781929068036,4.17,146,13
9780517412947,4.26,66,6
9781558614987,4.07,2466,107
9783499137303,3.96,46,4
9780374500528,4.16,37,4
9780812974416,3.88,24866,1608
9780870540387,4.44,486,20
9780345329455,4.25,21719,491
9780843943993,4.45,22,2
9780007127771,4.44,29,5
9780679413356,3.84,184,21
9780024277800,3.84,19,2
9781904633389,3.86,64,8
9781590171455,4.04,532,57
9780753453216,3.86,8,3
9780425199329,3.94,15118,318
9780140440461,4.02,369,33
9780192835024,4.07,177,10
9780140441055,3.95,11566,222
9780764804946,4.49,29,2
9780140440225,3.49,1050,74
9780393925876,3.95,1149,41
9780310249870,5,1,1
9781598184549,3.78,17325,421
9780786714957,3.63,28,4
9780553213973,3.86,107189,2510
9780237526887,3.76,563,32
9780812972122,4.11,30022,948
9781589630949,3.64,1752,40
9781885586421,4,3,1
9781410103277,3.59,199,9
9780451529770,3.93,156,17
9780812968569,3.93,778,35
9780812966428,4.11,114,14
9781410102157,3.99,1956,39
9780307276780,3.69,551,78
9780307338464,3.68,3015,347
9780340824467,3.54,117,16
9781558743748,3.99,265,26
9780684856278,3.7,113,22
9780684825106,4,253,16
9780743418720,3.95,213,33
9780140085303,3.56,1418,55
9780140139976,3.58,2015,105
9781560251149,3.86,193,10
9780670831746,3.63,226,3
9780060775858,4.28,276426,4975
9780061125935,3.57,198,22
9781594862953,3.71,5034,305
9780743291354,3.11,199,28
9780345412812,3.51,189,9
9780141314570,4.09,2630,258
9780896087644,4.17,190,20
9781401211950,3.43,122,12
9780895941411,4.49,12105,568
9780679742586,3.9,9317,700
9780739322796,3.63,108,21
9780806133638,4.41,67,7
9780141013954,3.8,140,8
9780689036910,4.02,2167,30
9781557091628,3.86,8279,179
9781557091550,3.99,53304,2118
9781557092649,3.89,4920,95
9781557092632,3.89,4249,89
9781851682348,4.08,412,42
9780812975291,4.01,14233,914
9780712678865,4.17,2979,163
9780821775899,4.05,6783,562
9780823084500,3.67,368,36
9781585678136,3.67,31,7
9780895872739,3.71,7,1
9780375757976,3.94,324,40
9780140436990,3.96,1509,30
9780192834911,3.96,9,0
9780743480710,4.09,2031,79
9781400049516,3.95,1112,70
9780060906825,4.22,746,34
9780439681360,3.96,840,23
9781569716182,3.35,83,6
9780743480727,3.91,548,26
9780345483195,2.89,541,100
9780375823619,4.09,33,2
9780156632775,3.76,6782,309
9780060925819,3.86,649,56
9782253150862,4.36,152,11
9780679434047,3.04,767,31
9780521532488,3.77,89,6
9781903436332,3.77,501,43
9780521297653,3.77,27,3
9780684854755,3.82,2738,218
9780684846118,3.86,259,34
9780316182744,3.48,10136,978
9780393978193,3.81,582,30
9780786928576,3.65,1365,16
9781559362108,3.56,1422,76
9781903436608,3.94,2820,76
9781586634049,3.96,19,2
9780521532471,3.94,144,10
9782266075183,3.92,13,2
9782869595941,4.24,6,1
9780822007357,3.76,21,4
9780140444308,4.17,3873,459
9780691102573,3.94,219,24
9780313324529,4.01,64,9
9780300101058,4.02,822,58
9780521532525,4.02,149,13
9780198321491,3.74,237,18
9781580495783,3.74,223,20
9780521532532,3.74,273,10
9780764585746,3.74,65,3
9781586633585,3.91,52,8
9781903436912,3.74,219,13
9782221092491,3.74,2,0
9780679767398,3.87,3778,457
9780465007806,4.1,526,63
9780553157277,3.46,318,6
9780091906818,4.19,1842,104
9780749307844,4.19,210,21
9780743272773,3.96,428,44
9780393324860,4.03,5719,484
9780938045557,4,908,63
9780385334303,3.95,6724,325
9781932361278,3.38,413,53
9780060899226,4.07,183882,9427
9780231138703,4.09,1359,48
9780785263715,3.92,23657,692
9780681403222,4.58,433,34
9781557046765,3.9,155,18
9780708823606,4.35,188,24
9780767921961,4.02,8606,670
9780349117621,3.66,10771,921
9780679721819,4.17,8922,559
9780312422738,3.91,488,66
9781933368566,3.92,134,32
9780810114685,4.17,170,22
9781400033720,4.18,15096,452
9780758210180,3.85,10361,531
9780758202956,3.91,12503,532
9780758201553,3.92,11633,554
9781575667218,3.85,14668,881
9780758215048,3.87,12820,637
9780060566685,3.75,35450,1953
9780758206824,3.75,11510,691
9780758213501,3.71,31829,1971
9781575667225,3.87,13669,694
9780827242319,3.77,115,21
9780060799908,4.06,480,28
9780071359160,4.04,126,9
9780887306662,4.05,13851,462
9780452267640,3.82,40,5
9780060590291,3.83,42028,2416
9780060735418,3.94,52843,1868
9780060735449,3.8,27534,1247
9780060590277,4.07,90947,5477
9780060735425,3.83,37206,1353
9780060735456,3.87,29113,1203
9780140140828,3.94,2,1
9780393061062,4.37,1299,71
9780961472825,4.08,1789,30
9781401207557,3.92,786,95
9780393328608,3.74,1109,134
9781569719602,4.31,42,2
9780345461537,4.33,3697,83
9781593075439,3.31,130,16
9781568821818,4.45,7011,39
9780141187068,4.22,809,74
9781568821863,3.71,41,1
9781568821801,3.63,27,2
9781568821443,3.92,65,1
9781568821870,3.86,18,0
9781568821405,4.12,38,0
9781568821481,4.45,34,1
9781568821740,3.9,63,2
9781568821177,3.67,45,4
9780760728505,3.88,142879,3087
9780312199432,3.88,100949,7615
9780143038825,3.83,4473,232
9780205313426,4.19,53669,2526
9780140620634,3.99,1683,120
9781416520382,3.59,2000,238
9780321399533,3.79,230,28
9780486295688,4.02,469,40
9780130977694,3.9,72,6
9780688001292,3.95,353,43
9781887368797,4.32,185,11
9780312878276,4.09,6502,272
9780765311719,3.25,527,60
9780727860996,3.79,29779,1488
9780765311405,3.69,150,14
9780765308375,3.48,423,44
9780312878269,4.04,1824,71
9780765308702,3.95,9298,830
9781932382723,4.5,8,0
9781887368889,4.02,42,3
9780375724930,3.77,1800,168
9781581950069,3.88,356,28
9780375702068,3.81,419,26
9780099422174,3.77,49,9
9780099428169,3.71,1252,122
9780140389661,3.91,26776,1630
9780765344724,3.13,2157,288
9780006751151,4.45,507,31
9781873448038,3,1,0
9780613996983,4.37,35,1
9781556525322,4.19,25552,1637
9780689718762,4.03,261,19
9780618313662,3.24,126,16
9780152057084,3.72,325,104
9780316693257,4.04,795,79
9780446613361,4.07,62523,1674
9780070488205,3.86,307,28
9780778322993,3.5,2427,208
9780316155601,4.15,80643,2270
9780613608701,4.08,24,4
9780312304461,3.95,323,63
9780375714337,3.92,204,26
9780312424930,3.94,3080,287
9780375508042,3.92,32,9
9789706519245,3.76,112,18
9783546003308,3.76,1,0
9780802850898,4.2,0,0
9781584793823,3.67,3,1
9780385338691,3.83,235032,6613
9780373250745,3.63,12765,185
9780440241904,3.84,333613,9326
9780312932817,3.78,15184,445
9780312932800,3.94,28903,918
9780312932787,3.92,16644,665
9780373771387,3.8,17677,872
9781551668659,3.71,12528,596
9781551669519,3.64,5707,243
9780373772513,3.77,13317,697
9780312940980,3.48,3252,233
9789500426541,3.92,18,1
9783442448968,3.94,15,1
9781933771175,3.55,926,140
9788495618634,3.72,4,0
9780060096687,3.54,2729,105
9781858689104,3.44,9,0
9780722539019,3.89,9,2
9780060988258,3.53,5826,207
9783442454082,3.54,0,0
9780349118994,3.68,34,3
9781573227162,4.03,6206,599
9780446358583,3.85,4874,154
9780446679091,4.19,26514,1008
9780446674829,4.17,8296,275
9780446679084,4.03,36285,1662
9780751531244,3.67,49,6
9780446611916,4.02,14537,702
9783548253817,3.85,2,1
9780751531206,3.85,28,1
9780375701474,4.1,5382,224
9781852428082,4.17,3158,252
9780756403164,4.14,8188,139
9780451404756,3.87,981,106
9780743411479,3.44,41,3
9781842991244,3.39,23,6
9780152956028,3.7,642,80
9780977880430,4.47,499,11
9781930699892,3.77,66,7
9780714531168,3.25,50,3
9780521220231,4.36,12,2
9780752864778,3.9,44,6
9780810936843,4,29,2
9780679767305,4.28,2738,135
9780879239480,4.33,351,45
9781400030774,4.16,870,74
9780375509322,3.69,10534,1578
9780262693196,3.21,13,1
9780316014533,3.66,15106,1558
9780873527361,3.75,8,0
9780618485222,3.99,213178,10160
9780787976286,3.59,34,4
9780609801406,3.96,1630,84
9780393311396,4.09,721,17
9780674891999,3.92,321,19
9781400051533,3.63,397,29
9780393308198,4.11,5726,75
9780393308570,4.15,2608,55
9780393311037,4.1,1730,43
9780393064988,4.25,363,29
9780684846316,4.16,1080,112
9781572307025,3.31,4,0
9780099456452,3.99,2956,242
9780688033552,4.12,24,1
9780743286985,3.93,256,28
9780525945079,3.95,12,3
9780618436637,3.91,110,33
9780393326710,3.6,3272,229
9780743266864,2.4,5415,577
9780486450063,3.98,185,14
9781400041275,4.15,513,34
9780231054751,4.14,26,1
9780131730366,3.8,12,1
9780486449821,4.25,4,1
9780131198777,4.21,1,0
9780763626297,4.09,177,19
9781857151992,4.06,13,3
9780517266557,4.09,39365,824
9780689877995,4.39,581,37
9780521598224,4.07,9,3
9780198321477,4.07,37,5
9780393974997,4.11,35549,680
9780300119947,4.11,227,23
9780375759345,4.21,3124,74
9780670032563,4.24,145740,3382
9780224036405,3.72,75,7
9780689807015,3.49,63,9
9780689851902,3.47,104,21
9780745635323,3.93,175,6
9780631198192,4,28,2
9780745628479,3.93,6,0
9781853754159,3.88,58,8
9780312997830,3.72,33,5
9780312970741,3.35,23,4
9780810935938,3.85,0,0
9780131551138,4,6,0
9780131935075,3.85,38,3
9781931414166,4.44,37,6
9780805069372,3.88,383,47
9780140192070,4.19,126,12
9780892811458,4.28,330,16
9780140193350,4.19,42,7
9780312151225,4.19,23,3
9781932382600,4.08,13,0
9781593074746,3.87,367,23
9780762104208,4.23,420,37
9780895772497,4.38,13,0
9780762100736,4.58,12,3
9784091263919,3.97,6,0
9780896892026,4.09,5,0
9780060936198,3.72,785,126
9780786849079,4.03,66017,4284
9781416918080,3.55,5421,360
9780743292641,3.85,4644,672
9780805072457,4.08,213538,5609
9780812539370,4.31,2326,93
9780061131240,4.06,6899,327
9780064472685,4.21,13864,391
9780064473545,3.66,2122,123
9780307265784,3.61,11498,1016
9781902602684,3.97,664,82
9780099498582,3.64,2155,59
9780099498636,3.6,957,53
9780440122098,3.8,9434,455
9780099498667,3.91,10463,290
9780385335102,3.53,356,30
9780752876870,3.93,17624,670
9780752876818,3.91,18720,386
9780394863658,3.81,30,4
9780786222728,4.47,147,13
9780375826894,4.14,5,0
9780375824043,3.8,0,0
9780679890546,4.06,82,12
9780375813689,3.99,1844,70
9780375826887,4.12,12,2
9788484451143,4.38,6,0
9780300116182,4.55,51,6
9780345483577,4,219,25
9780156032599,3.5,217,37
9780671024819,3.71,545,40
9781421500911,4.41,847,40
9781421500904,4.41,1696,86
9781585100378,3.97,57,3
9780226307657,4.14,32,6
9780375701160,4.08,7825,314
9780872207295,3.8,102,8
9780679409960,4.08,88,14
9780679761648,4.03,4596,441
9780446520591,4.16,24345,1914
9780679760221,3.65,1060,90
9780375724749,3.69,3825,272
9780679761075,3.85,1291,86
9784770016058,3.8,972,74
9780679757917,3.67,137,14
9780918172020,4.09,6674,480
9782070401673,3.8,29,2
9780552152976,4.29,83353,1758
9780060890315,4.24,42146,1230
9780552133258,3.49,9019,265
9780060094935,4.07,5761,191
9780060855925,4,239617,4478
9780413771162,4.27,43964,880
9780552552646,4.3,51562,1294
9780060507770,4.17,26427,517
9780061020667,4.13,72785,1911
9780552146081,4.06,1640,19
9780061020704,3.97,91479,2031
9780060855901,4.03,110062,2261
9780413772190,4.15,21339,176
9780552146739,4,5517,143
9780552152945,3.94,52713,817
9780091898243,3.94,3601,95
9780552152952,4.28,63287,1445
9780060541873,3.72,9778,317
9781857237252,3.99,2226,19
9780385609371,4.11,9116,294
9780552153157,4.17,53721,814
9780613572170,4.33,67,2
9780552154284,4.23,60162,1373
9780060012342,4.05,29309,952
9780739403457,4.21,1585,24
9780060013134,4.38,969,114
9780575068858,4.17,830,83
9780061051586,4.14,41899,746
9780060094966,3.92,7464,176
9780785110590,3.97,400,17
9780714843308,4.72,102,6
9780312291457,4,13622,731
9780806525693,4,997,117
9780425110423,4.07,8870,131
9780451454072,3.52,185,8
9780399153693,3.91,10987,332
9781590525081,4.13,4088,290
9780142402245,3.97,5279,489
9780425188934,3.82,15857,350
9780517681138,3.82,0,0
9780470046043,3.82,103,8
9780691008530,3.99,71,7
9780670820559,3.73,159,22
9780312320195,4.14,641,25
9780812564754,3.61,157,11
9780345296917,4.14,44,7
9780275942694,4.2,106,11
9781574889239,4.42,1876,161
9781580801423,3.77,501,76
9780465070596,4.19,153,10
9780373802487,3.91,426,12
9780786938216,3.65,515,21
9780590444255,4.3,963,92
9780804104555,2.62,8,1
9780515100532,4.25,2567,33
9780345466396,4.03,17354,650
9780060922559,3.47,222,16
9780752858623,3.62,20,1
9780440190691,3.62,9,0
9780751504354,4.02,26,2
9781561796779,3.36,28,4
9781563050756,4.23,209,28
9781933110332,4.21,942,26
9780373771837,4.04,193,3
9780821764602,3.31,4,0
9780373117192,2.61,36,5
9780451180414,4,566,59
9780330307604,3.75,3996,80
9781575662459,3.6,98,9
9780684871226,4.49,505,63
9780684807546,4.03,202,30
9780671728205,3.92,4908,89
9780553282801,3.84,3256,68
9781600100291,4.23,17422,67
9780006176954,4.05,275,17
9780689876707,3.67,3,0
851742718, Son & Ferguson,49,0
9780821746219,2.77,13,3
9780744005837,4.14,35,0
9780765305114,4.25,183950,2671
9780440421214,4.1,30987,1535
9781402728112,4.2,372,15
9780446617673,3.98,1740,77
9780786939183,3.76,815,7
9781416912279,3.86,10103,917
9780449908402,4.27,179,16
9781857236071,3.97,72,3
9781416502043,4.27,87,4
9780345335289,3.77,630,14
9783442249756,4.16,5,0
9780517199961,3.96,1,0
9780345439499,3.79,76,9
9780099409960,3.57,13158,455
9782914370318,3.45,6,2
9783442352432,3.57,67,4
9781852521417,3.95,192,11
9781857230758,3.99,26985,256
9781402736957,4.12,514,31
9780007104840,3.78,68,7
9781401202422,3.67,192,12
9781401211981,3.9,297,27
9780954734305,3.79,448,32
9780451412126,3.76,9,0
9780310217602,4.36,3248,73
9781416513414,3.96,47,6
9780671521103,3.96,528,34
9781572308688,3.12,8,0
9781419954481,3.63,131,8
9780939631902,4.03,111,3
9780553096064,3.63,371,44
9780395044995,3.73,5420,81
9780553563382,4.04,2554,91
9780195168952,4.35,23112,992
9780345422910,4.19,596,24
9780345381118,4.22,220,11
9780201408256,4.21,167,18
9780805390476,4.62,17,2
9780345461582,3.88,1167,28
9780345495846,3.68,35,0
9780345495815,3.46,58,4
9780345406446,3.94,2327,36
9782290011157,4.09,15901,309
9780345468390,3.95,1389,47
9780345323903,3.94,2277,28
9780727845641,4.03,2278,29
9780743498296,3.84,30,0
9780441248834,3.92,51,1
9780345443007,3.51,3947,100
9780446362375,3.62,477,8
9780345495839,3.65,35,0
9780671854058,3.71,21,0
9780060518516,3.96,292,13
9780441008476,3.33,269,23
9780446352642,3.55,227,10
9780345418616,3.82,1246,21
9780143039846,4.13,4813,239
9780071418584,3.78,16662,739
9780439895569,3.85,14,1
9780679783206,3.38,497,40
9780451526472,3.35,265,29
9781402726637,3.86,59,7
9780765348449,4.27,299,6
9780812513752,4.13,109234,1962
9781841491837,3.82,827,48
9781586633578,3.5,16,0
9780764587269,3.79,147,3
9780785116349,3.62,69,7
9780743255783,3.79,20,6
9781419542244,3.79,17,3
9780553576375,3.56,233,24
9780452269682,3.79,42,6
9780452273375,4.1,587,48
9780766608283,3.79,84,4
9780684850627,3.72,441,39
9780879100360,4.41,2006,239
9780671470722,4.07,9,1
9780895873316,3.94,40,13
9780373793181,3.69,499,46
9780373793242,3.73,521,35
9780670034574,4.3,8005,383
9781400052219,3.85,955,95
9780760328248,3.93,441,57
9781569803103,3.97,212,35
9780061094231,3.89,6279,274
9780876121511,4.44,0,0
9780425039298,3.56,51,7
9780393703276,4.27,1506,45
9780842356299,4.43,18445,388
9780440236634,4.08,7791,360
9780820321752,4.11,725,61
9780689854590,3.65,2208,62
9780671892678,3.62,757,103
9780451211446,4.03,6737,148
9780385496056,3.89,2340,153
9780373078547,4.25,398,15
9781416530749,3.95,10632,252
9780553581850,3.89,3634,201
9780756622381,4.33,1094,40
9780756630522,4.33,945,17
9780756614195,4.31,141,9
9780761554912,4.62,27,2
9780345477606,4.18,259,11
9780345449016,4.3,642,11
9780345463050,3.49,3852,55
9781593077099,3.79,109,7
9780345477385,3.99,6874,280
9780810959361,4.13,87,10
9781569719626,3.85,911,38
9780345494764,4.53,1198,95
9780345449030,4.08,211,7
9780811828031,3.86,205,15
9780756623432,4.05,48,11
9781593076276,3.68,124,10
9780345449023,4.12,209,7
9781593076405,4.07,1791,100
9780811848831,4.5,60,2
9781593075538,4.11,422,25
9780811821841,3.93,952,57
9780345449009,3.98,365,3
9780345475824,4.25,4365,138
9781569716199,3.89,932,36
9780439681308,3.14,7,1
9781593073527,4.04,487,18
9781593074821,4.1,424,20
9780099410386,3.95,7740,108
9780756611286,4.16,748,18
9780811828697,4.42,417,27
9780861714971,4.03,371,37
9781593077112,3.94,518,23
9781569719640,3.82,621,32
9780345428837,4.14,11804,671
9780756611293,4.21,100,4
9781593075675,3.78,176,10
9781593074661,3.51,135,9
9780345463098,3.88,3972,116
9781401302337,4.04,351,78
9780933121263,4.53,185,8
9780803283855,4.13,10390,447
9781416509080,3.9,1970,64
9781416509387,3.76,1336,35
9780373612116,3.64,39,2
9780060727536,4.07,17107,566
9780306813689,3.79,285,25
9781416527299,3.62,1154,56
9781596432949,3.87,904,179
9781577314035,4.43,345,17
9781577312093,4.22,971,49
9780385418867,4.29,38720,1451
9780316013314,4.15,9041,417
9781592402694,4.25,4381,255
9780810959118,4.18,99,12
9780060844097,4.18,156,10
9780743235655,4.03,4624,137
9781579120580,4.26,1360,34
9780966264920,4.72,29,0
9781843537205,3.91,50,4
73999960822,4.47,64,0
9780451207357,4.08,2491,110
9780674016361,3.88,56,6
9780385315173,4.16,1116,46
9780517581001,4.39,19,0
9780711983083,4.56,13,0
9780618251452,3.53,51,12
9780062736987,4.18,2072,100
9780393328868,4.1,69,5
9780028621302,3.73,15,2
9780380796984,3.83,72,12
9780140165302,4.03,256,17
9780375709227,4.11,3675,422
9780684854465,4.13,1877,171
9781567313987,4.11,19,1
9780451218049,4.35,155348,5325
9780553525021,4.19,60,4
9780375753107,4.35,377,66
9780701137687,4.14,19,1
9780800631284,3.8,10,0
9788172235222,2.98,0,0
9780471272427,4.02,531,11
9780393322965,3.56,209,19
9781573928915,3.88,33,4
9780471133124,3.91,35,3
9780934380232,3.93,406,24
9780439405577,3.9,22125,1232
9780439405584,4,11354,404
9780439405591,4.07,10154,278
9780142403228,3.77,279,57
9780312878603,4.29,4150,138
9780345452511,3.83,4049,154
9780646418421,2.86,2276,244
9780486297163,3.52,55,7
9781852424473,3.71,284,26
9781852426743,3.69,150,24
9781852424497,3.65,350,40
9781416912330,4.13,7,0
9780671034436,3.89,520,17
9780671691325,3.75,337,12
9780803273597,3.43,3,1
9781593072285,4.18,8456,302
9781845760182,4.18,61,3
9781421513942,3.97,21,3
9780061140501,3.79,273,21
9780373764198,4.12,47,1
9780060001810,3.66,112,11
9780373483372,4.2,65,2
9781401204105,4.47,19,2
9781563898419,4.2,47,1
9781401212483,3.47,76,11
9781427802118,4.23,77,1
9780024181909,4.19,217,16
9781416509370,4.13,33456,1424
9781587155871,3.71,493,17
9780743292436,3.56,817,73
9780743272094,3.56,69,14
9781558321823,3.91,97,10
9780689846175,4.03,995,57
9780006550433,3.99,437,49
9780007170401,3.92,172,11
9781597770767,3.99,177,49
9781582433455,3.77,387,76
9780126801262,4,0,0
9780571214266,3.89,25,3
9780571225552,4.07,287,23
9780312172251,3.83,39,7
9780618074518,3.68,2262,144
9780140238136,3.33,1021,81
9780618056804,3.47,666,49
9781578067596,4.26,103,7
9781842931851,4.08,354,15
9780394718132,3.91,36,7
9780856684982,4.2,4,2
9780446526418,3.64,47,3
9781400095292,3.48,1085,42
9780375704710,3.59,1752,50
9781400095308,3.53,1004,39
9780375727375,4.21,11787,639
9780061014093,3.69,72,5
9780684802039,4.1,33724,350
9780743269513,4.1,431987,7024
9780743297301,3.99,17073,528
9781594481949,3.5,4027,463
9781594489259,3.9,32723,2855
9780151327737,3.96,117,17
9780786702275,3.16,151,13
9781403967923,4,55,5
9781555600389,3.89,445,6
9780756404321,3.89,4240,208
9780756400439,3.88,2467,132
9780756403140,3.93,15607,487
9780756403188,4.17,101,7
9780886774448,4.05,2459,95
9780886777999,4.04,3147,197
9780060511135,3.78,1143,63
9780373772520,3.8,1101,45
9781551669045,3.91,865,28
9780380763399,3.92,2209,79
9780060511104,3.65,1181,48
9780373771257,3.99,2221,65
9780747253747,4.48,128,8
9780618339556,3.69,81,18
9780553586077,4.23,3153,70
9781556526008,3.87,2857,158
9781556526442,4.09,4258,326
9780449236413,3.89,569,26
9780805072839,3.55,112,11
9780520239326,3.73,83,6
9780553372120,3.73,475,42
9780231124928,3.59,2,1
9780520040243,3.73,10,1
9780843104363,3,1,0
9780142300190,3.54,60,12
9780451139696,4.02,186,22
9780143039914,4.31,234,20
9780060830939,4.26,683,13
9781931082723,4.34,2525,174
9780060957902,4.19,5300,137
9780345350800,4.31,26857,545
9780345331052,4.12,2774,65
9780345384225,4.3,9518,93
9781589943070,4.05,140,9
9780345384218,4.23,6253,160
9780152054519,3.47,1361,166
9780152050863,3.87,3547,195
9780152054472,3.79,2227,119
9780152051167,3.76,1085,77
9788478886746,3.71,8,0
9781588467980,4.2,5,1
9780197261118,3.11,15,0
9780373870288,3.78,37,1
9780486287768,3.96,306,35
9780486286563,4.5,2,0
9781551114125,2.63,132,18
9780761417101,4,1,0
9780761417132,3.83,4,0
9780761417071,4,1,0
9780761417125,4,3,2
9780761417095,4,3,0
9780684831831,4.02,4209,199
9780195135794,4.4,107,3
9780425127261,4.01,265,4
9780070456716,3.52,155,25
9781932051292,3,6,1
9780393307009,4.12,8207,179
9780195101287,3.67,17,2
9781584655800,5,1,1
9780870541858,3.31,16,3
9781568820408,3.75,124,6
9780801882982,3.5,10,0
9780312257378,4.02,501,36
9780451529947,4.02,438,50
9780743487771,4.02,63,7
9780940450790,4.35,504,36
9780345478238,4.01,986,93
9788483105023,4.17,427,35
9780142000199,4.09,187,8
9780140157185,3.79,139,12
9780778323563,3.81,3328,246
9780451408693,3.81,1143,93
9780778324782,3.94,3215,197
9780778322733,3.74,1275,87
9781551665719,3.63,762,38
9780380776047,3.82,1245,95
9780451192523,3.68,682,67
9780821760536,3.64,260,17
9780140383195,3.8,862,92
9780142300848,3.61,23,2
9781416520399,3.8,919,82
9780618196258,3.92,857,61
9780395971284,4.13,3626,145
9780006754893,4.26,122,11
9780618070237,4.04,878,44
9780395971857,4.13,1946,96
9780812538830,3.71,46,11
9780836246216,4.12,60,2
9780060081713,4.37,567,50
9780824521233,3.6,5,1
9780787982379,3.67,42,12
9780887511127,3.4,5,3
9781563892479,4.04,84,6
9781592851614,4.44,955,41
9780198601739,4.2,37,2
9780521638760,3.9,131,10
9780521398336,3.88,31,3
9781594480676,3.32,523,65
9781565044043,3.45,38,2
9781581126501,4,3,0
9780786845033,5,2,1
9781416915041,3.47,2,0
9783822856499,3.84,13,0
9780415247962,3.9,37,1
9780805069563,3.73,764,82
9781565048201,3.56,58,0
9781568821788,3.79,22,1
9780812927634,0,0,0
9780064440950,3.74,196,31
9780060225353,3.61,8,1
9780064440578,3.82,214,23
9780064441766,3.65,110,15
9780805427776,3.44,36,9
9780929005492,3.43,7,1
9780689716041,3.79,2164,147
9780976234968,4.43,976,30
9780701179793,3.95,3060,264
9780701176815,3.92,45,10
9781567921892,3.71,31467,3061
9780099462101,3.92,4245,347
9781585678761,3.82,8361,819
9780198145707,4.1,6,0
9784757506206,4.5,56,10
9784757508552,4.55,20,2
9784757509665,4.56,20,1
9784757507913,4.56,22,2
9784757512306,4.57,22,1
9780140128468,4.21,226,17
9781596440784,4.32,3,1
9781933372136,3.93,10337,1619
9780099284291,3.73,148,17
9781903254387,4.45,114,6
9781840681123,3.88,76,2
9780816643004,4.08,11,0
9781560257011,4.21,48,3
9780060593209,3.79,1212,45
9780380818204,3.9,1484,67
9780060593193,3.87,1320,58
9780060001445,3.66,992,47
9780060001452,3.85,1471,61
9780060517618,3.77,1286,60
9780767904612,3.99,576,48
9780231102438,4.05,20,1
9780517222850,4.15,84085,2230
9780821718254,3.85,151,14
9780099601111,3.48,74,8
9780520231511,3.42,12,1
9780753812938,3.88,332,33
9781406955811,3.72,304,36
9780553273861,3.66,592,20
9780553763249,3.63,561,42
9780763625894,4.37,66426,8035
9780763618988,3.82,19133,2279
9780763623326,4.15,4162,332
9780763625290,4.04,142149,8457
9780763622701,4.05,8987,831
9780763630140,4.16,2973,202
9780140620276,3.79,198,32
9781857331646,3.29,12,1
9780521476768,4.36,21,2
9780765345707,3.96,720,69
9780765357663,3.94,2378,271
9780618439096,3.8,911,118
9781891830600,3.76,4415,400
9781593070694,3.52,46,1
9780375714764,3.8,7182,468
9782840558590,3.8,10,1
9780520206397,4.31,63,4
9781857024692,4.02,850,92
9780865473010,3.72,307,33
9780425214435,4.18,18802,519
9780060084530,4.05,293,23
9780425204306,4.18,12808,453
9780425205815,4.11,62767,1738
9780743484190,4.22,15377,416
9780425141236,4.26,35806,503
9780758212382,4.2,71,8
9781844675739,3.8,127,11
9780761956921,4.11,698,28
9780231121002,3.84,117,7
9788497934329,3.98,63,13
9780425213612,3.96,22055,1141
9780060002053,4.06,5708,133
9780312352363,4.41,1778,36
9781419953965,4.21,2128,27
9780821780572,3.9,502,33
9783861878759,3.67,3,0
9780786809608,3.66,4393,432
9780060760823,3.48,3,0
9780064408745,3.54,125,22
9780064405959,3.6,264,30
9780060546571,3.74,79,5
9783423242301,3.53,1,1
